05/09/2017 10:56:00,RFD,16:55:57,45.6624591667,-111.045054167,4948.75872,273.217616719,0.0515098400396,1392.02218681
05/09/2017 10:56:03,RFD,16:56:0,45.6624578333,-111.045053,4946.79024,273.217610593,0.0514851470249,1392.02210412
05/09/2017 10:56:06,RFD,16:56:3,45.6624573333,-111.045052667,4946.13408,273.217608278,0.0514769158458,1392.02208125
05/09/2017 10:56:09,RFD,16:56:6,45.662457,-111.045052833,4945.47792,273.217606666,0.0514686832737,1392.02209605
05/09/2017 10:56:12,RFD,16:56:10,45.6624561667,-111.045052333,4944.1656,273.217602798,0.0514522204772,1392.02206214
05/09/2017 10:56:15,RFD,16:56:13,45.6624563333,-111.045051333,4942.85328,273.217603763,0.051435759346,1392.02198315
05/09/2017 10:56:18,RFD,16:56:16,45.662457,-111.0450515,4942.5252,273.217606899,0.0514316430129,1392.02199182
05/09/2017 10:56:21,RFD,16:56:19,45.6624583333,-111.045052167,4942.85328,273.217613112,0.0514357574203,1392.02203526
05/09/2017 10:56:24,RFD,16:56:22,45.6624593333,-111.045052833,4942.5252,273.217617742,0.0514316397344,1392.02208055
05/09/2017 10:56:27,RFD,16:56:25,45.66246,-111.045052833,4942.5252,273.217620907,0.0514316398895,1392.02207635
05/09/2017 10:56:30,RFD,16:56:28,45.6624608333,-111.0450525,4942.5252,273.217624921,0.0514316410379,1392.02204527
05/09/2017 10:56:33,RFD,16:56:31,45.6624631667,-111.045051667,4944.1656,273.217636143,0.0514522240162,1392.0219664
05/09/2017 10:56:37,RFD,16:56:34,45.662465,-111.045049667,4944.49368,273.217645194,0.0514563461885,1392.02179977
05/09/2017 10:56:40,RFD,16:56:37,45.662467,-111.045048333,4945.806,273.217654921,0.0514728145214,1392.02168403
05/09/2017 10:56:43,RFD,16:56:40,45.662468,-111.045047667,4946.46216,273.217659784,0.0514810486859,1392.02162624
05/09/2017 10:56:46,RFD,16:56:43,45.6624695,-111.045048167,4945.806,273.217666817,0.0514728155796,1392.02165541
05/09/2017 10:56:49,RFD,16:56:46,45.6624691667,-111.045048667,4944.82176,273.217665148,0.0514604660367,1392.02169603
05/09/2017 10:56:52,RFD,16:56:49,45.662468,-111.045049333,4944.82176,273.217659493,0.0514604638548,1392.02175505
05/09/2017 10:56:55,RFD,16:56:52,45.662467,-111.045049333,4945.14984,273.217654746,0.0514645796322,1392.02176144
05/09/2017 10:56:58,RFD,16:56:55,45.6624666667,-111.045049833,4945.14984,273.217653077,0.0514645781203,1392.02180233
05/09/2017 10:57:01,RFD,16:56:58,45.662466,-111.045051,4944.1656,273.217649709,0.0514522265884,1392.02189681
05/09/2017 10:57:04,RFD,16:57:1,45.6624646667,-111.045051167,4942.85328,273.21764335,0.0514357617606,1392.0219178
